FiberLength										
version=1										
nRows=4903										
nColumns=7										
inDegrees=no										
										
"This analysis gathers basic information about muscles during a simulation (e.g., forces, tendon lengths, moment arms, etc)."										
"Units are S.I. units (second, meters, Newtons, ...)"										
Angles are in degrees.										
										
endheader										
time	bifemlh_r	bifemsh_r	glut_max2_r	Vastus Intermedius	med_gas_r	tib_ant_r		Vastus Intermedius Optimal Fiber Length		
1.09571399	0.11951071	0.17273597	0.12715365	0.11909145	0.15005662	0.11456986	3929	0.12617328		
1.09575755	0.11950492	0.17273127	0.1271535	0.11909784	0.15005383	0.11457105	3930	0.12617328		
1.09583837	0.11949422	0.17272254	0.12715321	0.11910971	0.15004865	0.11457325	3931	0.12617328		
1.09624247	0.11945349	0.17268074	0.1271521	0.11916981	0.15002283	0.11458439	3932	0.12617328		
1.09628288	0.11944905	0.17267647	0.12715201	0.11917582	0.15002023	0.11458551	3933	0.12617328		
1.09633782	0.11944307	0.17267068	0.12715189	0.11918401	0.15001669	0.11458702	3934	0.12617328		
1.09661253	0.11941413	0.17264184	0.12715142	0.11922511	0.14999899	0.11459463	3935	0.12617328		
1.09725811	0.11934543	0.17257354	0.12715098	0.11932234	0.14995709	0.11461253	3936	0.12617328		
1.09730908	0.11934072	0.1725681	0.12715099	0.11933009	0.14995373	0.11461395	3937	0.12617328		
1.09736005	0.11933581	0.17256268	0.127151	0.11933782	0.14995038	0.11461537	3938	0.12617328		
1.09743445	0.11932763	0.17255476	0.12715102	0.11934909	0.14994553	0.11461743	3939	0.12617328		
1.09780647	0.11929003	0.1725151	0.12715134	0.11940578	0.14992109	0.11462781	3940	0.12617328		
1.09816865	0.11924868	0.17247558	0.12715194	0.11946113	0.14989711	0.11463794	3941	0.12617328		
1.09820487	0.11924645	0.17247192	0.12715201	0.11946674	0.14989473	0.11463895	3942	0.12617328		
1.09826341	0.11924265	0.17246596	0.12715213	0.11947579	0.14989088	0.11464057	3943	0.12617328		
1.09855611	0.11920812	0.17243356	0.12715288	0.11952077	0.14987132	0.11464878	3944	0.12617328		
1.09906289	0.11915554	0.17237834	0.12715457	0.11959929	0.14983739	0.11466301	3945	0.12617328		
1.09911357	0.11915135	0.17237297	0.12715477	0.1196072	0.149834	0.11466444	3946	0.12617328		
1.09917647	0.11914576	0.17236621	0.12715502	0.11961702	0.14982978	0.1146662	3947	0.12617328		
1.09936107	0.1191241	0.17234546	0.1271558	0.11964573	0.14981726	0.1146714	3948	0.12617328		
1.09983594	0.11907586	0.17229325	0.12715814	0.11972014	0.1497851	0.11468478	3949	0.12617328		
1.09999314	0.11905909	0.1722757	0.12715901	0.11974486	0.14977437	0.11468922	3950	0.12617328		
1.10039149	0.11901697	0.17223119	0.12716141	0.11980773	0.1497471	0.11470047	3951	0.12617328		
1.10056228	0.11899915	0.17221205	0.12716254	0.11983479	0.14973536	0.11470531	3952	0.12617328		
1.1011375	0.11893864	0.17214717	0.12716672	0.11992637	0.1496956	0.1147216	3953	0.12617328		
1.10125537	0.11892676	0.17213386	0.12716766	0.11994525	0.14968741	0.11472496	3954	0.12617328		
1.1017378	0.11887528	0.1720788	0.12717169	0.12002264	0.14965374	0.11473861	3955	0.12617328		
1.10178604	0.11887025	0.17207324	0.12717215	0.12003043	0.14965034	0.11474002	3956	0.12617328		
1.10183429	0.1188657	0.17206785	0.12717259	0.12003822	0.14964698	0.11474139	3957	0.12617328		
1.10188253	0.11886128	0.17206252	0.127173	0.120046	0.14964364	0.11474273	3958	0.12617328		
1.10212375	0.1188358	0.17203462	0.12717529	0.120085	0.14962662	0.11474964	3959	0.12617328		
1.10245906	0.11880183	0.17199631	0.12717851	0.12013932	0.14960301	0.1147591	3960	0.12617328		
1.10282329	0.11876189	0.17195392	0.12718237	0.12019862	0.14957717	0.11476954	3961	0.12617328		
1.10285972	0.11875879	0.17194978	0.12718274	0.12020456	0.14957458	0.11477055	3962	0.12617328		
1.10292041	0.118753	0.17194277	0.12718337	0.12021446	0.14957025	0.11477225	3963	0.12617328		
1.10306933	0.11873693	0.17192543	0.12718504	0.12023882	0.14955965	0.11477652	3964	0.12617328		
1.10318416	0.11872622	0.17191226	0.1271863	0.12025763	0.14955147	0.11477977	3965	0.12617328		
1.10343069	0.11869832	0.17188312	0.12718916	0.12029804	0.14953379	0.11478682	3966	0.12617328		
1.10387282	0.11865473	0.17183171	0.12719447	0.1203709	0.14950206	0.11479939	3967	0.12617328		
1.10391703	0.11864984	0.17182645	0.12719503	0.1203782	0.14949886	0.11480066	3968	0.12617328		
1.10400724	0.11863961	0.17181568	0.12719617	0.1203931	0.14949233	0.11480325	3969	0.12617328		
1.10438409	0.11860057	0.17177124	0.12720102	0.12045553	0.14946506	0.11481397	3970	0.12617328		
1.10472967	0.11856405	0.17173018	0.1272057	0.12051302	0.14943993	0.11482385	3971	0.12617328		
1.10476423	0.1185607	0.17172609	0.12720618	0.12051879	0.1494374	0.11482483	3972	0.12617328		
1.10481198	0.11855606	0.17172044	0.12720684	0.12052676	0.14943392	0.11482619	3973	0.12617328		
1.10505072	0.11853078	0.17169201	0.12721019	0.12056662	0.14941649	0.11483299	3974	0.12617328		
1.10551593	0.11848257	0.1716363	0.12721698	0.12064462	0.14938233	0.11484626	3975	0.12617328		
1.1056652	0.118467	0.17161837	0.12721923	0.12066972	0.14937133	0.11485052	3976	0.12617328		
1.10607874	0.11842442	0.17156858	0.12722562	0.12073948	0.14934076	0.11486231	3977	0.12617328		
1.10621295	0.11841045	0.17155235	0.12722775	0.12076218	0.14933081	0.11486613	3978	0.12617328		
1.1068324	0.11834667	0.17147716	0.12723792	0.12086736	0.14928465	0.11488379	3979	0.12617328		
1.10686279	0.11834385	0.17147349	0.12723843	0.12087255	0.14928238	0.11488465	3980	0.12617328		
1.10689318	0.11834086	0.17146981	0.12723895	0.12087773	0.1492801	0.11488552	3981	0.12617328		
1.10704512	0.11832377	0.17145113	0.12724153	0.1209036	0.14926873	0.11488983	3982	0.12617328		
1.10762953	0.1182637	0.17137952	0.1272518	0.12100363	0.14922476	0.11490648	3983	0.12617328		
1.10772845	0.11825354	0.17136737	0.12725358	0.12102061	0.14921729	0.11490929	3984	0.12617328		
1.10793591	0.11823208	0.17134175	0.12725737	0.12105628	0.14920157	0.11491519	3985	0.12617328		
1.10850747	0.11817385	0.17127125	0.12726809	0.12115492	0.14915819	0.11493142	3986	0.12617328		
1.10858471	0.11816529	0.1712615	0.12726958	0.12116828	0.14915227	0.11493363	3987	0.12617328		
1.10870099	0.11815291	0.17124693	0.12727183	0.12118841	0.14914336	0.11493693	3988	0.12617328		
1.1088866	0.11813384	0.1712239	0.12727545	0.1212206	0.1491292	0.11494219	3989	0.12617328		
1.10917426	0.1181059	0.1711882	0.12728114	0.12127063	0.14910714	0.11495033	3990	0.12617328		
1.10954968	0.11806349	0.17114063	0.12728881	0.12133602	0.14907821	0.11496102	3991	0.12617328		
1.10958723	0.11806137	0.17113618	0.12728955	0.12134261	0.14907534	0.11496205	3992	0.12617328		
1.10965481	0.11805627	0.17112797	0.12729092	0.12135444	0.14907015	0.11496394	3993	0.12617328		
1.1097851	0.11804039	0.17111121	0.12729366	0.12137719	0.14906005	0.11496766	3994	0.12617328		
1.10994714	0.11802568	0.17109113	0.12729703	0.12140559	0.14904755	0.11497222	3995	0.12617328		
1.11023284	0.11799475	0.17105476	0.1273031	0.12145567	0.14902533	0.11498031	3996	0.12617328		
1.11060602	0.11795803	0.17100788	0.12731116	0.12152135	0.14899636	0.11499084	3997	0.12617328		
1.11064334	0.11795364	0.17100301	0.12731198	0.12152792	0.14899343	0.1149919	3998	0.12617328		
1.11071222	0.11794581	0.17099411	0.12731349	0.12154004	0.14898802	0.11499384	3999	0.12617328		
1.11084097	0.11793312	0.1709779	0.12731632	0.12156276	0.148978	0.11499746	4000	0.12617328		
1.1110059	0.1179162	0.17095684	0.12732	0.1215919	0.14896507	0.11500212	4001	0.12617328		
1.11130364	0.11788606	0.17091898	0.12732671	0.12164459	0.14894174	0.1150105	4002	0.12617328		
1.11166699	0.11784834	0.17087243	0.12733503	0.12170904	0.14891314	0.1150207	4003	0.12617328		
1.11170332	0.11784517	0.17086783	0.12733587	0.1217155	0.14891028	0.11502172	4004	0.12617328		
1.11188499	0.11782499	0.17084435	0.12734013	0.1217478	0.14889594	0.11502685	4005	0.12617328		
1.11192388	0.11782147	0.17083942	0.12734104	0.12175472	0.14889288	0.11502793	4006	0.12617328		
1.11198273	0.11781709	0.17083206	0.1273424	0.12176523	0.14888823	0.11502956	4007	0.12617328		
1.11227699	0.11778493	0.17079388	0.12734939	0.12181766	0.1488649	0.11503783	4008	0.12617328		
1.11266176	0.11774779	0.17074459	0.12735867	0.12188651	0.14883438	0.11504861	4009	0.12617328		
1.11270024	0.11774353	0.17073954	0.1273596	0.12189338	0.1488313	0.11504967	4010	0.12617328		
1.11276389	0.11773625	0.17073116	0.12736114	0.12190476	0.14882621	0.11505144	4011	0.12617328		
1.11291023	0.11772181	0.1707123	0.12736474	0.12193101	0.14881456	0.11505554	4012	0.12617328		
1.11302072	0.11771099	0.17069802	0.12736746	0.12195085	0.14880573	0.11505862	4013	0.12617328		
1.11325423	0.11768581	0.17066751	0.12737328	0.12199277	0.14878705	0.11506514	4014	0.12617328		
1.11367141	0.1176439	0.17061331	0.12738381	0.12206792	0.14875361	0.11507676	4015	0.12617328		
1.11371313	0.1176399	0.17060787	0.12738488	0.12207545	0.14875025	0.11507792	4016	0.12617328		
1.11378786	0.11763263	0.17059813	0.12738678	0.12208894	0.14874423	0.11507999	4017	0.12617328		
1.11398811	0.11761166	0.17057193	0.12739194	0.1221251	0.14872812	0.11508556	4018	0.12617328		
1.11417219	0.1175934	0.17054786	0.12739671	0.12215841	0.14871326	0.11509067	4019	0.12617328		
1.1147426	0.11753499	0.1704729	0.12741175	0.12226185	0.14866708	0.11510647	4020	0.12617328		
1.11484262	0.11752482	0.17045976	0.12741443	0.12228003	0.14865897	0.11510924	4021	0.12617328		
1.11504589	0.11750471	0.17043292	0.12741989	0.12231703	0.14864241	0.11511485	4022	0.12617328		
1.11559058	0.11744844	0.17036095	0.12743477	0.12241638	0.14859805	0.11512987	4023	0.12617328		
1.11562367	0.11744542	0.17035646	0.12743569	0.12242243	0.14859529	0.11513078	4024	0.12617328		
1.11565676	0.11744256	0.17035206	0.1274366	0.12242849	0.14859256	0.11513168	4025	0.12617328		
1.11576503	0.11743275	0.17033809	0.12743959	0.12244831	0.14858379	0.11513465	4026	0.12617328		
1.11616932	0.11739034	0.17028398	0.12745091	0.12252234	0.14855054	0.11514575	4027	0.12617328		
1.11620975	0.11738622	0.17027862	0.12745206	0.12252976	0.14854723	0.11514686	4028	0.12617328		
1.11626419	0.11738077	0.17027139	0.1274536	0.12253976	0.14854276	0.11514835	4029	0.12617328		
1.11652335	0.11735564	0.17023694	0.12746096	0.12258738	0.14852142	0.11515543	4030	0.12617328		
1.11675364	0.11733084	0.17020599	0.12746759	0.12262973	0.14850242	0.11516174	4031	0.12617328		
1.1171824	0.11728952	0.17014878	0.12748	0.12270879	0.14846694	0.11517339	4032	0.12617328		
1.11722527	0.11728388	0.17014288	0.12748128	0.12271668	0.14846339	0.11517457	4033	0.12617328		
1.11729146	0.1172759	0.17013385	0.12748324	0.12272889	0.1484579	0.1151764	4034	0.12617328		
1.11753273	0.11725467	0.17010175	0.12749033	0.12277354	0.14843786	0.11518292	4035	0.12617328		
1.11774181	0.11723149	0.1700734	0.12749656	0.12281221	0.14842047	0.11518861	4036	0.12617328		
1.11821064	0.11718583	0.17001018	0.12751064	0.12289918	0.14838131	0.11520128	4037	0.12617328		
1.11825752	0.11718105	0.17000387	0.12751207	0.12290789	0.14837741	0.11520255	4038	0.12617328		
1.11836542	0.11717008	0.16998937	0.12751536	0.12292795	0.14836842	0.11520547	4039	0.12617328		
1.11864273	0.11714164	0.16995159	0.12752382	0.12297951	0.14834513	0.11521293	4040	0.12617328		
1.11901141	0.11710601	0.16990188	0.12753523	0.12304827	0.14831423	0.11522285	4041	0.12617328		
1.11904828	0.11710224	0.16989682	0.12753638	0.12305514	0.14831112	0.11522384	4042	0.12617328		
1.11916662	0.11708939	0.1698805	0.12754006	0.12307721	0.1483011	0.115227	4043	0.12617328		
1.11934506	0.1170716	0.16985628	0.12754565	0.12311055	0.14828609	0.11523179	4044	0.12617328		
1.1195128	0.11705624	0.16983354	0.12755093	0.12314194	0.14827192	0.11523627	4045	0.12617328		
1.12007155	0.11699848	0.16975699	0.12756874	0.12324661	0.14822464	0.11525119	4046	0.12617328		
1.12012743	0.11699364	0.16974938	0.12757052	0.1232571	0.14821988	0.11525266	4047	0.12617328		
1.1201833	0.11698859	0.16974175	0.1275723	0.12326759	0.14821513	0.11525413	4048	0.12617328		
1.12046268	0.11696043	0.16970353	0.12758136	0.1233201	0.14819143	0.11526157	4049	0.12617328		
1.12085037	0.11692141	0.16965007	0.12759402	0.12339306	0.14815835	0.11527183	4050	0.12617328		
1.12088914	0.11691812	0.16964484	0.12759529	0.12340037	0.14815506	0.11527285	4051	0.12617328		
1.12095645	0.11691161	0.16963565	0.12759749	0.12341306	0.14814933	0.11527462	4052	0.12617328		
1.12110506	0.11689631	0.16961506	0.12760241	0.12344108	0.14813662	0.11527855	4053	0.12617328		
1.12121785	0.11688619	0.16959964	0.12760615	0.12346239	0.14812698	0.11528152	4054	0.12617328		
1.12144778	0.11686208	0.1695678	0.12761379	0.12350578	0.1481073	0.11528756	4055	0.12617328		
1.121852	0.11682216	0.16951185	0.1276274	0.12358227	0.14807259	0.1152982	4056	0.12617328		
1.12189243	0.11681844	0.16950634	0.12762875	0.12358993	0.14806913	0.11529924	4057	0.12617328		
1.12195869	0.11681228	0.16949724	0.12763097	0.12360247	0.14806345	0.11530096	4058	0.12617328		
1.12211131	0.1167966	0.16947592	0.12763616	0.1236314	0.14805028	0.11530496	4059	0.12617328		
1.12222296	0.11678554	0.16946049	0.12763996	0.12365257	0.14804068	0.11530787	4060	0.12617328		
1.12245484	0.11676353	0.16942839	0.12764787	0.12369659	0.14802068	0.1153139	4061	0.12617328		
1.12285397	0.11672287	0.16937269	0.12766167	0.12377246	0.14798617	0.11532432	4062	0.12617328		
1.12289389	0.11671964	0.1693672	0.12766304	0.12378005	0.14798271	0.11532533	4063	0.12617328		
1.1229607	0.11671364	0.16935796	0.12766534	0.12379277	0.14797693	0.11532704	4064	0.12617328		
1.12310826	0.1166979	0.1693373	0.1276705	0.12382086	0.14796416	0.11533089	4065	0.12617328		
1.12321979	0.11668759	0.1693218	0.12767438	0.12384212	0.14795448	0.11533376	4066	0.12617328		
1.12344709	0.11666476	0.16928997	0.12768236	0.12388545	0.14793473	0.11533963	4067	0.12617328		
1.12385177	0.1166264	0.16923355	0.12769668	0.12396276	0.14789953	0.11535006	4068	0.12617328		
1.12389224	0.11662215	0.16922786	0.12769811	0.12397048	0.147896	0.11535109	4069	0.12617328		
1.12395904	0.11661495	0.16921842	0.12770047	0.12398324	0.14789017	0.11535279	4070	0.12617328		
1.12410954	0.11659997	0.16919725	0.12770586	0.12401202	0.14787703	0.11535666	4071	0.12617328		
1.12422109	0.11658894	0.16918158	0.12770984	0.12403337	0.14786728	0.11535951	4072	0.12617328		
1.12445015	0.11656682	0.16914949	0.12771809	0.12407725	0.14784727	0.11536538	4073	0.12617328		
1.12485078	0.11652715	0.16909303	0.12773258	0.12415407	0.14781215	0.11537557	4074	0.12617328		
1.12489084	0.11652352	0.16908744	0.12773404	0.12416176	0.14780865	0.11537659	4075	0.12617328		
1.12495857	0.11651677	0.16907789	0.12773652	0.12417477	0.14780271	0.11537831	4076	0.12617328		
1.12510592	0.11650249	0.1690571	0.1277419	0.12420308	0.14778976	0.11538206	4077	0.12617328		
1.12521804	0.11649274	0.16904146	0.127746	0.12422465	0.14777992	0.11538489	4078	0.12617328		
1.12544456	0.11646741	0.16900905	0.12775435	0.12426816	0.14775995	0.11539064	4079	0.12617328		
1.12584826	0.11643216	0.16895245	0.1277693	0.12434598	0.14772439	0.11540081	4080	0.12617328		
1.12588863	0.11642719	0.16894661	0.1277708	0.12435374	0.14772081	0.11540182	4081	0.12617328		
1.12595623	0.11641944	0.16893689	0.12777332	0.12436675	0.14771483	0.11540352	4082	0.12617328		
1.12610579	0.11640481	0.16891571	0.12777892	0.12439559	0.14770162	0.11540728	4083	0.12617328		
1.12621773	0.1163932	0.16889975	0.1277831	0.12441717	0.14769171	0.11541007	4084	0.12617328		
1.12644534	0.1163729	0.16886765	0.1277917	0.12446118	0.14767157	0.1154158	4085	0.12617328		
1.12684622	0.1163329	0.16881047	0.12780682	0.12453863	0.14763596	0.11542574	4086	0.12617328		
1.1268863	0.11632925	0.16880482	0.12780837	0.1245464	0.14763241	0.11542676	4087	0.12617328		
1.12695556	0.1163227	0.16879503	0.12781104	0.12455982	0.14762628	0.11542851	4088	0.12617328		
1.127102	0.11630863	0.16877415	0.1278166	0.12458816	0.14761324	0.11543212	4089	0.12617328		
1.12721539	0.11629762	0.16875798	0.12782096	0.12461014	0.14760315	0.11543495	4090	0.12617328		
1.12744124	0.11627579	0.16872578	0.12782962	0.1246539	0.14758303	0.11544052	4091	0.12617328		
1.12784462	0.11623596	0.16866813	0.12784524	0.12473217	0.14754704	0.11545048	4092	0.12617328		
1.12788496	0.11623329	0.16866248	0.1278468	0.12474003	0.14754343	0.11545147	4093	0.12617328		
1.12795402	0.11622718	0.16865261	0.12784949	0.12475345	0.14753724	0.11545316	4094	0.12617328		
1.12810298	0.11621072	0.16863107	0.12785529	0.12478235	0.14752391	0.11545682	4095	0.12617328		
1.12821612	0.11620132	0.16861505	0.12785972	0.12480438	0.14751379	0.11545959	4096	0.12617328		
1.12844327	0.11617814	0.1685823	0.12786862	0.12484854	0.1474934	0.11546515	4097	0.12617328		
1.12884375	0.1161408	0.16852502	0.12788443	0.12492655	0.14745747	0.11547491	4098	0.12617328		
1.1288838	0.11613706	0.16851925	0.12788602	0.12493436	0.14745386	0.11547589	4099	0.12617328		
1.12895537	0.11612994	0.16850891	0.12788886	0.12494831	0.14744741	0.11547762	4100	0.12617328		
1.12910138	0.11611559	0.16848792	0.12789466	0.12497677	0.14743428	0.11548116	4101	0.12617328		
1.12921704	0.11610458	0.16847127	0.12789927	0.12499933	0.14742386	0.11548397	4102	0.12617328		
1.1294436	0.11608293	0.16843869	0.12790833	0.12504356	0.14740345	0.11548944	4103	0.12617328		
1.12984551	0.11604266	0.16838051	0.1279245	0.12512205	0.14736712	0.11549911	4104	0.12617328		
1.1298857	0.11603956	0.1683748	0.12792612	0.12512992	0.1473635	0.11550008	4105	0.12617328		
1.12995747	0.11603395	0.16836461	0.12792903	0.12514398	0.14735702	0.1155018	4106	0.12617328		
1.1301056	0.11601922	0.16834314	0.12793503	0.12517295	0.14734361	0.11550535	4107	0.12617328		
1.13022141	0.1160086	0.16832645	0.12793974	0.12519562	0.14733312	0.11550812	4108	0.12617328		
1.13045113	0.11598537	0.1682931	0.1279491	0.12524058	0.14731229	0.1155136	4109	0.12617328		
1.13084732	0.11595064	0.16823612	0.12796535	0.1253183	0.14727635	0.11552303	4110	0.12617328		
1.13088694	0.11594567	0.16823022	0.12796697	0.12532605	0.14727273	0.11552396	4111	0.12617328		
1.13096557	0.1159362	0.16821858	0.12797021	0.12534143	0.14726555	0.11552582	4112	0.12617328		
1.13111307	0.11592418	0.16819745	0.1279763	0.12537042	0.14725216	0.11552931	4113	0.12617328		
1.13123701	0.11591228	0.16817941	0.12798143	0.12539474	0.14724085	0.11553224	4114	0.12617328		
1.13148361	0.11588803	0.16814358	0.12799166	0.12544316	0.14721839	0.11553804	4115	0.12617328		
1.13186015	0.11585173	0.16808866	0.12800741	0.1255172	0.14718397	0.11554691	4116	0.12617328		
1.13189781	0.11584817	0.16808323	0.12800897	0.1255246	0.14718055	0.11554777	4117	0.12617328		
1.13196887	0.11584173	0.168073	0.12801193	0.12553857	0.14717408	0.11554941	4118	0.12617328		
1.13225616	0.11581572	0.16803125	0.12802405	0.12559517	0.14714778	0.11555614	4119	0.12617328		
1.13266322	0.11577563	0.16797163	0.12804127	0.12567535	0.14711042	0.11556559	4120	0.12617328		
1.13270393	0.11577216	0.16796579	0.128043	0.12568338	0.14710671	0.11556653	4121	0.12617328		
1.13277333	0.11576647	0.16795583	0.12804594	0.12569707	0.14710037	0.11556813	4122	0.12617328		
1.13297345	0.11574743	0.16792649	0.12805447	0.12573655	0.14708195	0.11557276	4123	0.12617328		
1.13314571	0.1157304	0.16790128	0.12806183	0.12577053	0.14706613	0.11557672	4124	0.12617328		
1.13368213	0.11568175	0.16782296	0.1280849	0.12587654	0.14701672	0.11558902	4125	0.12617328		
1.13377829	0.11567172	0.16780874	0.12808905	0.12589553	0.14700783	0.11559121	4126	0.12617328		
1.13416125	0.11563722	0.16775286	0.12810568	0.12597132	0.14697252	0.11559994	4127	0.12617328		
1.13419955	0.11563292	0.16774712	0.12810735	0.12597889	0.14696896	0.1156008	4128	0.12617328		
1.13432204	0.11561961	0.16772883	0.12811268	0.1260031	0.14695757	0.11560357	4129	0.12617328		
1.1345529	0.11560044	0.1676953	0.12812277	0.12604887	0.14693625	0.11560879	4130	0.12617328		
1.13489329	0.11556767	0.16764507	0.12813772	0.12611631	0.14690466	0.11561645	4131	0.12617328		
1.13511948	0.1155448	0.16761168	0.1281477	0.12616115	0.14688369	0.11562153	4132	0.12617328		
1.1354838	0.11551531	0.16755839	0.12816383	0.12623339	0.1468498	0.11562964	4133	0.12617328		
1.13552023	0.11551013	0.16755286	0.12816546	0.12624053	0.14684642	0.11563046	4134	0.12617328		
1.13557929	0.11550229	0.16754393	0.12816809	0.12625212	0.14684093	0.11563179	4135	0.12617328		
1.13569528	0.11549358	0.16752703	0.12817325	0.12627498	0.14683013	0.11563435	4136	0.12617328		
1.13627522	0.11543815	0.16744122	0.12819924	0.12638922	0.14677604	0.1156472	4137	0.12617328		
1.13633322	0.11543362	0.16743277	0.12820183	0.12640067	0.14677064	0.11564846	4138	0.12617328		
1.13645233	0.11542358	0.1674153	0.12820719	0.12642416	0.14675953	0.11565107	4139	0.12617328		
1.13662543	0.11540682	0.1673896	0.12821501	0.1264583	0.14674334	0.11565487	4140	0.12617328		
1.13691309	0.1153802	0.16734699	0.12822804	0.12651506	0.14671641	0.11566116	4141	0.12617328		
1.13725837	0.11534822	0.16729596	0.12824376	0.12658324	0.14668411	0.11566867	4142	0.12617328		
1.1372929	0.11534421	0.16729069	0.12824534	0.12659005	0.14668085	0.11566942	4143	0.12617328		
1.13733665	0.11533961	0.16728407	0.12824734	0.12659869	0.14667671	0.11567038	4144	0.12617328		
1.13755537	0.11532315	0.16725217	0.12825732	0.12664196	0.14665625	0.11567508	4145	0.12617328		
1.13789653	0.1152891	0.16720112	0.12827302	0.12670937	0.14662414	0.11568246	4146	0.12617328		
1.13813926	0.11526927	0.16716547	0.12828417	0.12675741	0.14660137	0.11568763	4147	0.12617328		
1.13849161	0.11523354	0.16711247	0.12830057	0.12682713	0.14656807	0.11569523	4148	0.12617328		
1.13877848	0.11521025	0.16707044	0.12831382	0.12688394	0.14654115	0.11570123	4149	0.12617328		
1.13880716	0.11520609	0.16706588	0.12831519	0.12688961	0.1465384	0.11570187	4150	0.12617328		
1.13884535	0.11520114	0.1670599	0.12831701	0.12689717	0.14653474	0.11570272	4151	0.12617328		
1.13903627	0.11518795	0.16703214	0.12832587	0.12693504	0.14651681	0.11570669	4152	0.12617328		
1.13922407	0.11516724	0.16700361	0.12833471	0.12697223	0.14649898	0.1157107	4153	0.12617328		
1.13975676	0.11512012	0.16692442	0.12835977	0.12707788	0.14644862	0.11572185	4154	0.12617328		
1.13981003	0.11511573	0.1669165	0.12836228	0.12708846	0.14644356	0.11572296	4155	0.12617328		
1.13993895	0.11510442	0.16689726	0.12836837	0.12711405	0.14643133	0.11572564	4156	0.12617328		
1.14014393	0.1150854	0.16686667	0.1283781	0.12715473	0.14641192	0.11572991	4157	0.12617328		
1.14045932	0.11505454	0.16681914	0.1283931	0.12721731	0.14638189	0.11573642	4158	0.12617328		
1.14079252	0.11502879	0.16677001	0.12840902	0.12728359	0.14635035	0.11574329	4159	0.12617328		
1.14082584	0.11502227	0.16676451	0.12841061	0.12729015	0.1463471	0.11574397	4160	0.12617328		
1.14085916	0.1150169	0.16675917	0.12841221	0.12729673	0.14634387	0.11574465	4161	0.12617328		
1.14102576	0.11500953	0.16673532	0.1284202	0.12732998	0.14632818	0.11574807	4162	0.12617328		
1.1412385	0.1149841	0.16670258	0.12843043	0.12737216	0.14630778	0.1157524	4163	0.12617328		
1.14166999	0.11494845	0.16663837	0.12845127	0.12745805	0.14626671	0.11576118	4164	0.12617328		
1.14171314	0.11494367	0.16663179	0.12845335	0.12746661	0.14626258	0.11576204	4165	0.12617328		
1.141785	0.11493696	0.16662098	0.12845683	0.12748091	0.14625571	0.11576349	4166	0.12617328		
1.14195364	0.11492284	0.16659583	0.12846503	0.12751449	0.14623964	0.1157669	4167	0.12617328		
1.14207158	0.11491184	0.16657806	0.12847076	0.12753796	0.14622835	0.11576926	4168	0.12617328		
1.14231409	0.11489084	0.16654183	0.12848257	0.12758625	0.14620521	0.11577412	4169	0.12617328		
1.1426976	0.11485684	0.16648401	0.12850137	0.12766266	0.14616841	0.11578181	4170	0.12617328		
1.14273596	0.1148523	0.16647823	0.12850324	0.12767028	0.14616477	0.11578256	4171	0.12617328		
1.14279744	0.11484571	0.16646905	0.12850623	0.12768249	0.14615894	0.11578376	4172	0.12617328		
1.14310484	0.11481829	0.16642263	0.12852137	0.12774376	0.14612939	0.11578986	4173	0.12617328		
1.14345834	0.11479325	0.16637025	0.12853883	0.12781435	0.14609556	0.11579682	4174	0.12617328		
1.14349369	0.11478685	0.16636456	0.12854057	0.12782134	0.14609213	0.11579751	4175	0.12617328		
1.14353866	0.11477898	0.16635737	0.12854278	0.12783023	0.14608778	0.11579838	4176	0.12617328		
1.14376354	0.11476496	0.16632418	0.12855397	0.1278752	0.14606623	0.11580281	4177	0.12617328		
1.14409666	0.11473178	0.16627361	0.12857052	0.12794158	0.14603416	0.11580926	4178	0.12617328		
1.14440455	0.11470478	0.16622719	0.12858592	0.12800304	0.14600451	0.11581525	4179	0.12617328		
1.14443534	0.11470245	0.16622259	0.12858745	0.12800919	0.14600155	0.11581583	4180	0.12617328		
1.14447867	0.11469924	0.16621612	0.12858961	0.12801785	0.14599738	0.11581666	4181	0.12617328		
1.14469534	0.1146794	0.16618341	0.1286005	0.1280611	0.14597651	0.11582085	4182	0.12617328		
1.14489514	0.11466392	0.16615348	0.12861053	0.12810102	0.14595725	0.11582467	4183	0.12617328		
1.14537402	0.11461783	0.16608075	0.12863472	0.12819662	0.14591099	0.11583381	4184	0.12617328		
1.14542191	0.11461589	0.16607377	0.12863714	0.12820622	0.14590638	0.11583472	4185	0.12617328		
1.14550337	0.11461104	0.16606173	0.12864126	0.12822254	0.14589853	0.11583626	4186	0.12617328		
1.14570723	0.11458988	0.16603055	0.12865161	0.12826322	0.14587879	0.11584012	4187	0.12617328		
1.1458927	0.11457696	0.16600286	0.12866104	0.12830034	0.14586086	0.11584361	4188	0.12617328		
1.14642147	0.11452934	0.16592279	0.12868803	0.12840603	0.14580966	0.11585349	4189	0.12617328		
1.1464864	0.11452423	0.16591298	0.12869136	0.12841903	0.14580335	0.11585471	4190	0.12617328		
1.14657554	0.1145161	0.16589943	0.12869595	0.12843685	0.1457947	0.11585638	4191	0.12617328		
1.14687759	0.11449176	0.16585393	0.12871145	0.12849729	0.14576541	0.11586196	4192	0.12617328		
1.14722128	0.11445745	0.16580149	0.12872918	0.12856598	0.14573205	0.1158683	4193	0.12617328		
