FiberVelocity						
version=1						
nRows=4903						
nColumns=7						
inDegrees=no						
						
"This analysis gathers basic information about muscles during a simulation (e.g., forces, tendon lengths, moment arms, etc)."						
"Units are S.I. units (second, meters, Newtons, ...)"						
Angles are in degrees.						
						
endheader						
time	bifemlh_r	bifemsh_r	glut_max2_r	Vastus Intermedius	med_gas_r	tib_ant_r
1.00778937	-0.08785122	0.12354892	-0.14394908	-0.17008716	0.07518119	-0.02756379
1.00784985	-0.08796993	0.12340006	-0.14393864	-0.17010852	0.0751075	-0.02757289
1.00801416	-0.08800536	0.12315178	-0.14382576	-0.16980742	0.07496138	-0.02758132
1.00817955	-0.08801012	0.12298237	-0.14375793	-0.16949438	0.07483428	-0.02759824
1.00834882	245.2046829	0.12269251	-0.14367689	-0.16927279	0.07464441	-0.02761298
1.00851654	245.0470661	0.12251109	-0.14360141	-0.16896675	0.07453213	-0.02762824
1.00869168	244.8823947	0.122292	-0.14350029	-0.16860617	0.07436641	-0.02763957
1.00885934	244.7246782	0.12204226	-0.14342612	-0.16836727	0.0742113	-0.02765443
1.00904693	-0.09399843	0.12176798	-0.1433332	-0.16807061	0.07403733	-0.02766875
1.00921012	-0.09401958	0.12153329	-0.14323925	-0.16775801	0.07385891	-0.02767842
1.00944652	-0.09404064	0.12126612	-0.14312434	-0.16730565	0.07368429	-0.02769585
1.00960588	-0.0941375	0.12098828	-0.14303675	-0.16707579	0.07350769	-0.02770529
1.00992936	-0.09413353	0.12064092	-0.14287617	-0.16641655	0.07326657	-0.02772685
1.00996913	-0.09416128	0.12057058	-0.14285529	-0.16636242	0.07322319	-0.02772919
1.0100364	-0.09425713	0.12039203	-0.14281301	-0.1663156	0.07311371	-0.0277318
1.01037278	-0.0941996	0.1200608	-0.14262645	-0.16556077	0.07288759	-0.02774871
1.01043686	-0.09425645	0.11992526	-0.14259118	-0.16548354	0.07279446	-0.0277519
1.01056277	-0.09448014	0.11956781	-0.14252689	-0.16544491	0.07257389	-0.02775876
1.01083444	-0.09434938	0.11932037	-0.1423412	-0.16472835	0.07238687	-0.02776429
1.01086161	-0.09438926	0.11928427	-0.14233644	-0.16471633	0.07238802	-0.02776725
1.01091541	-0.09444604	0.11919893	-0.14232532	-0.16466856	0.0723395	-0.02777288
1.01103308	-0.09451397	0.11892762	-0.14223931	-0.16447642	0.07212049	-0.02777399
1.01111325	-0.09457402	0.11881442	-0.14219532	-0.16436786	0.07209463	-0.02777713
1.01122927	-0.09450596	0.11875276	-0.14213933	-0.16405827	0.07203698	-0.02778319
1.01150038	-0.09465902	0.11818959	-0.14196814	-0.16362209	0.07159197	-0.02778899
1.0117236	-0.094616	0.11809063	-0.14184396	-0.16310422	0.0716592	-0.02779592
1.01174592	-0.09461881	0.1180419	-0.14183717	-0.16306136	0.07159198	-0.02779772
1.01181036	-0.09472514	0.11780041	-0.14179927	-0.16302637	0.07136879	-0.02779944
1.01193737	-0.09471215	0.11763624	-0.14169744	-0.16272485	0.07127932	-0.02779704
1.01200005	-0.09466842	0.11759214	-0.14166845	-0.16254899	0.07121675	-0.02779991
1.01215099	-0.09473739	0.11742005	-0.14158152	-0.16229204	0.07119469	-0.02780313
1.01236658	-0.09501171	0.11680362	-0.14144239	-0.16208539	0.07072502	-0.02780513
1.01238814	-0.0948975	0.11689398	-0.14142771	-0.16192415	0.07078328	-0.02780492
1.0124455	-0.09466144	0.11707149	-0.1413883	-0.16156208	0.07090745	-0.02780431
1.01258227	-0.09506679	0.11651371	-0.14131338	-0.16166624	0.0705656	-0.02780756
1.01265816	-0.09491161	0.11656631	-0.1412666	-0.16134416	0.0705795	-0.02780799
1.01279068	-0.0949514	0.11632808	-0.14115728	-0.1610765	0.07043362	-0.02780345
1.01304239	-0.09493635	0.11606683	-0.14102439	-0.16051084	0.07025756	-0.02780881
1.01306756	-0.09502838	0.11591928	-0.14099632	-0.1605398	0.07015976	-0.02780628
1.01312221	-0.09512691	0.11572779	-0.14094882	-0.16050881	0.07003402	-0.02780346
1.01324228	-0.09501323	0.11574591	-0.14088409	-0.16013267	0.07008305	-0.02780541
1.01334556	-0.0951579	0.11539421	-0.14079949	-0.16003237	0.06980317	-0.02780108
1.0133972	-0.09508388	0.11539538	-0.14077328	-0.15984488	0.06977747	-0.02780208
1.0135751	-0.09522524	0.11511501	-0.14066942	-0.15958876	0.0696833	-0.02780229
1.01373416	-0.09514481	0.1149125	-0.14053822	-0.15913283	0.06950121	-0.02779482
1.01406212	-0.09547231	0.1142257	-0.14035227	-0.15871742	0.06908675	-0.02779441
1.01409491	-0.09530706	0.11432772	-0.14032138	-0.15847435	0.06913597	-0.02779198
1.0141509	-0.09512109	0.11440628	-0.14026641	-0.15815332	0.06916768	-0.02778732
1.01433253	-0.09542311	0.11387482	-0.14013597	-0.15802739	0.06886016	-0.02778078
1.01438991	-0.09534159	0.11386144	-0.14008709	-0.15780873	0.06884164	-0.0277772
1.01454907	-0.09544651	0.11360404	-0.14000932	-0.15755542	0.06868918	-0.02777816
1.01484231	-0.09546034	0.11305023	-0.13973539	-0.1568463	0.06828026	-0.02775356
1.01487164	-0.09545605	0.11309076	-0.13974782	-0.1567886	0.06833481	-0.02775877
1.01492336	-0.09547888	0.11307748	-0.13974844	-0.15670638	0.06835245	-0.02776378
1.0150407	-0.09552279	0.11276271	-0.13962151	-0.15645019	0.06809719	-0.02775009
1.01512333	-0.0955556	0.11267565	-0.13957602	-0.15629367	0.06808542	-0.02774882
1.01524329	-0.09560669	0.11243679	-0.13947708	-0.15605197	0.06792709	-0.02774035
1.01547646	-0.09575031	0.11200377	-0.1393155	-0.15563871	0.06767472	-0.02772948
1.0156486	-0.09544035	0.11196352	-0.13918235	-0.15491051	0.06751177	-0.027718
1.015884	-0.09617063	0.11108648	-0.13900392	-0.15506635	0.06720074	-0.02770266
1.01590754	-0.095994	0.11117932	-0.13898903	-0.15483367	0.06718682	-0.02770159
1.01596635	-0.09562397	0.11136255	-0.13894478	-0.15432075	0.06716363	-0.02769756
1.01608448	-0.09587035	0.1110185	-0.13885481	-0.15427727	0.06703565	-0.02768917
1.01614035	-0.09579056	0.11099201	-0.13881966	-0.15406316	0.06696894	-0.02768648
1.0163741	-0.0958704	0.11056507	-0.13862276	-0.15355963	0.06671233	-0.02766573
1.01677312	-0.09615877	0.10975932	-0.13830134	-0.15285141	0.06629127	-0.02763029
1.01683032	-0.09609202	0.10971037	-0.13826249	-0.1526436	0.06620684	-0.02762654
1.01692522	-0.09594254	0.10966024	-0.13820365	-0.15226183	0.06606586	-0.02762129
1.01732224	-0.09609537	0.10897002	-0.13785765	-0.15140237	0.06573123	-0.02757753
1.01743196	-0.09610749	0.10875728	-0.13777914	-0.15113806	0.06553141	-0.02756845
1.01771427	-0.09622891	0.10829787	-0.13753179	-0.15053399	0.06536639	-0.02753488
1.01789891	-0.09625736	0.10786888	-0.13741001	-0.150094	0.06489316	-0.02752045
1.01792129	-0.09630054	0.10782168	-0.13738496	-0.15007778	0.06491082	-0.02751658
1.01799462	-0.0963447	0.10773297	-0.13729341	-0.14992368	0.06498674	-0.02750189
1.01817416	-0.09641992	0.10740516	-0.13718178	-0.14954728	0.06473274	-0.02748823
1.01823052	-0.09647861	0.10729013	-0.13712937	-0.14945813	0.06470435	-0.02748036
1.01840737	-0.09634084	0.10702683	-0.1369532	-0.1488466	0.0644235	-0.02745292
1.01875979	-0.09640216	0.10639107	-0.13662599	-0.14797195	0.06402568	-0.02740152
1.01880761	-0.09647737	0.1062897	-0.13660444	-0.14792843	0.0639844	-0.02739897
1.01887329	-0.09661485	0.10613912	-0.13658074	-0.14790524	0.06393784	-0.02739653
1.01915445	-0.09645402	0.10571133	-0.13627248	-0.14697225	0.06359373	-0.02734402
1.01918257	-0.09651247	0.10564654	-0.13626537	-0.14696235	0.0635672	-0.02734332
1.01924736	-0.09667554	0.10545186	-0.13623633	-0.14696275	0.06348114	-0.02733921
1.01943925	-0.09656005	0.10523223	-0.13604582	-0.14632573	0.06333339	-0.02730634
1.01949708	-0.09657991	0.10513769	-0.13600476	-0.14619385	0.06327452	-0.02729946
1.01967735	-0.09678002	0.10458257	-0.13581484	-0.14589365	0.06289957	-0.0272657
1.02003988	-0.09684388	0.10403248	-0.13550381	-0.14498019	0.0626275	-0.02720945
1.02012827	-0.09687364	0.10376318	-0.13539308	-0.14475475	0.062398	-0.0271887
1.02038884	-0.09689795	0.10347781	-0.13520862	-0.14408623	0.06230288	-0.02715403
1.02041489	-0.09692638	0.10334769	-0.13516582	-0.14403427	0.06218598	-0.02714578
1.02046719	-0.09696014	0.10310752	-0.13507728	-0.1439061	0.06196566	-0.02712867
1.02058422	-0.09693579	0.10300599	-0.13497814	-0.14356426	0.06195677	-0.0271093
1.02077633	-0.09697935	0.10261498	-0.1347984	-0.14307173	0.06167131	-0.02707381
1.02085985	-0.09698216	0.1024763	-0.13471774	-0.14284113	0.061588	-0.02705767
1.02127746	-0.09719294	0.10157938	-0.13431604	-0.14187619	0.06103992	-0.0269751
1.02132856	-0.09717381	0.10150966	-0.13425308	-0.14170854	0.06101441	-0.02696207
1.02139372	-0.09711029	0.10145483	-0.13418565	-0.14145942	0.06097377	-0.02694792
1.02148768	-0.09712549	0.10127803	-0.13411721	-0.14121436	0.06081831	-0.02693307
1.0217822	-0.09719261	0.10070031	-0.13378454	-0.14042778	0.06051663	-0.02686179
1.02182053	-0.09725715	0.10058558	-0.13376174	-0.14038655	0.06043751	-0.02685651
1.02188634	-0.09731205	0.10041538	-0.1337058	-0.14025437	0.06031224	-0.02684409
1.02221541	-0.09754403	0.09967879	-0.13340705	-0.13954562	0.05987085	-0.02677646
1.02224831	-0.09742288	0.09968645	-0.13333361	-0.13931705	0.05987592	-0.02676091
1.02229954	-0.09724279	0.09971071	-0.13323685	-0.13897496	0.05988523	-0.02674016
1.02247367	-0.09748982	0.0992167	-0.13310501	-0.13872661	0.05956765	-0.02670843
1.02253888	-0.09746968	0.0990918	-0.13300937	-0.1385073	0.05950228	-0.02668713
1.02271538	-0.09732299	0.09894521	-0.13286413	-0.13785508	0.05935901	-0.02665201
1.02297936	-0.09768931	0.09812544	-0.13254918	-0.13742968	0.05893992	-0.02657822
1.02300576	-0.09755954	0.09818447	-0.13253184	-0.1372246	0.05892728	-0.02657381
1.02305705	-0.09741662	0.09821098	-0.13249299	-0.13693362	0.05888413	-0.02656407
1.02317397	-0.09773424	0.09774498	-0.13234819	-0.13689796	0.05870794	-0.02652952
1.02339196	-0.09759514	0.09746881	-0.13213962	-0.13611426	0.05846127	-0.02647739
1.02358557	-0.09755189	0.09709525	-0.13188605	-0.13547712	0.05822763	-0.02641671
1.02382983	-0.09795496	0.09640581	-0.13168456	-0.13516005	0.05787932	-0.02636199
1.02385425	-0.09781555	0.09645058	-0.13163952	-0.13494175	0.05787729	-0.02635165
1.02391158	-0.09761475	0.09644709	-0.13153785	-0.13455611	0.05782242	-0.02632814
1.0240327	-0.0978702	0.09603206	-0.13142971	-0.13444923	0.05759999	-0.0262988
1.02412703	-0.0976895	0.09599874	-0.13131405	-0.1339785	0.0575468	-0.02626962
1.02425312	-0.09791759	0.09559243	-0.13118836	-0.13382429	0.0573386	-0.02623605
1.0244603	-0.09770813	0.09528525	-0.13090422	-0.13296424	0.05708021	-0.02616471
1.02471249	-0.09813169	0.09462118	-0.1307122	-0.13263331	0.05678402	-0.02610708
1.0247377	-0.09797718	0.09466122	-0.13065759	-0.1323941	0.05677216	-0.0260943
1.02479168	-0.09778932	0.09462263	-0.13054576	-0.13202503	0.05668656	-0.02606786
1.02490777	-0.0981674	0.09411091	-0.13044675	-0.13204869	0.05642	-0.02603846
1.02511427	-0.09800912	0.09385026	-0.13019003	-0.13124195	0.05625422	-0.02596986
1.02520112	-0.09812718	0.09358759	-0.13009276	-0.13108825	0.05611285	-0.02594291
1.02563536	-0.09832014	0.09259033	-0.12960613	-0.1299134	0.0554964	-0.02580483
1.02568888	-0.09819415	0.09256762	-0.12952572	-0.12961403	0.05545665	-0.02578373
1.02576126	-0.09809807	0.0924801	-0.12942792	-0.12928494	0.05537115	-0.02575718
1.02589384	-0.09843306	0.09197124	-0.12928461	-0.12919916	0.05513588	-0.02571467
1.02627859	-0.09812604	0.09142751	-0.12883276	-0.12765893	0.05466283	-0.02558334
1.02631706	-0.09831276	0.09122	-0.12877627	-0.12771968	0.05461834	-0.02556755
1.02636528	-0.09848514	0.09100556	-0.12870515	-0.12773402	0.05457148	-0.0255477
1.02660638	-0.09840857	0.09051271	-0.1284099	-0.12687295	0.05416324	-0.02546096
1.02667979	-0.09850843	0.0902924	-0.12831438	-0.12673271	0.05406775	-0.02543298
1.02695643	-0.09842854	0.08979974	-0.12798396	-0.12575084	0.05371979	-0.02533272
1.02742555	-0.09847504	0.08886412	-0.12740016	-0.12425121	0.05320166	-0.02515402
1.02747246	-0.09855178	0.0886603	-0.12733316	-0.1241692	0.05305595	-0.02513423
1.02755274	-0.09864565	0.08836444	-0.12722206	-0.12399232	0.05284935	-0.02510095
1.02773845	-0.09873177	0.08797303	-0.12698999	-0.12346114	0.05268535	-0.02502795
1.02805606	-0.09856355	0.08741208	-0.12658969	-0.12222649	0.05223827	-0.02490115
1.02808782	-0.09870809	0.08723662	-0.12654147	-0.12226283	0.05218473	-0.02488663
1.02813746	-0.09886248	0.08701811	-0.12647354	-0.12224913	0.0521034	-0.02486537
1.02828636	-0.09874794	0.08675065	-0.12627659	-0.12162871	0.05186033	-0.02480302
1.02834835	-0.09882068	0.08654034	-0.12618353	-0.1214884	0.05174366	-0.02477462
1.02865826	-0.09900649	0.08578665	-0.12579202	-0.12062155	0.05134881	-0.02464624
1.02870146	-0.09895709	0.08571882	-0.12572918	-0.12042322	0.05128586	-0.02462647
1.02877407	-0.09881347	0.08565858	-0.12563118	-0.12003033	0.05119117	-0.02459464
1.0291371	-0.09903814	0.08471358	-0.12515125	-0.11900434	0.05066281	-0.02443627
1.02931185	-0.09900752	0.08434395	-0.12491168	-0.11836682	0.05041119	-0.0243571
1.02963225	-0.09909986	0.08357851	-0.12448018	-0.11734183	0.04995372	-0.02421179
1.02981858	-0.09912096	0.08314892	-0.12422185	-0.11670842	0.049689	-0.02412468
1.03009655	-0.09924606	0.08240361	-0.12382592	-0.11585006	0.04923734	-0.02399115
1.03025884	-0.09925926	0.08205576	-0.12361025	-0.11528939	0.04902977	-0.02391535
1.03036401	-0.09926408	0.08182876	-0.12346573	-0.11492073	0.04889597	-0.02386498
1.03080069	-0.09929532	0.08079056	-0.12284163	-0.11338593	0.04822724	-0.02364823
1.03086557	-0.09933576	0.08061724	-0.12274693	-0.11319291	0.04813857	-0.02361528
1.03098002	-0.09943657	0.08028584	-0.12258044	-0.11288081	0.04797036	-0.023557
1.03155227	-0.09953633	0.07885681	-0.12173253	-0.11089603	0.04708719	-0.02325768
1.03163278	-0.09957902	0.0786529	-0.12163762	-0.11064512	0.0469505	-0.02321964
1.0316843	-0.09958233	0.07851307	-0.12155447	-0.11045809	0.04685637	-0.02319089
1.03174814	-0.09957207	0.07837348	-0.12145335	-0.11021284	0.0467778	-0.02315551
1.03183953	-0.09958261	0.07819765	-0.12133463	-0.10988978	0.04669233	-0.02310973
1.0321829	-0.09968332	0.07730606	-0.12083834	-0.10871912	0.04612653	-0.02292622
1.03221723	-0.09971617	0.07717875	-0.12077681	-0.10862326	0.04604968	-0.02290539
1.03226458	-0.09970752	0.07705384	-0.12068459	-0.1084373	0.04598148	-0.02287531
1.03250134	-0.09992212	0.07630664	-0.120344	-0.10776734	0.04552488	-0.02274674
1.03257241	-0.09964572	0.07638778	-0.12019179	-0.10722719	0.04560712	-0.02269892
1.03292774	-0.10032501	0.07494626	-0.11974934	-0.10656488	0.04466333	-0.02251484
1.03294746	-0.09979491	0.07540789	-0.11965556	-0.10596605	0.04500926	-0.02249233
1.03296719	-0.09940134	0.07573371	-0.11957693	-0.10550203	0.04525237	-0.02247247
1.03306582	-0.10052753	0.07436686	-0.1195418	-0.10624098	0.04425333	-0.0224359
1.03354704	-0.09992507	0.07380805	-0.11870313	-0.1038142	0.04402702	-0.02213732
1.03361943	-0.10007299	0.07349834	-0.1186107	-0.10368358	0.0438213	-0.02209786
1.03373928	-0.09999927	0.07333304	-0.11842113	-0.10315295	0.04377352	-0.02202589
1.03433854	-0.10001414	0.07176515	-0.11746669	-0.10084718	0.04271455	-0.02165851
1.03437616	-0.10005855	0.07165562	-0.11739858	-0.10074589	0.04269039	-0.02163368
1.03444355	-0.10017983	0.07141958	-0.11728954	-0.1006051	0.0426051	-0.02159141
1.03455894	-0.10028576	0.07104475	-0.11713279	-0.10025898	0.0423479	-0.02152408
1.03513592	-0.1004045	0.06951049	-0.11616555	-0.0981095	0.04147338	-0.02114986
1.03522349	-0.10040015	0.06927809	-0.11602484	-0.09775754	0.04130653	-0.02109336
1.03536131	-0.10030636	0.06899314	-0.11580129	-0.09711578	0.04108735	-0.02100367
1.03605039	-0.10060799	0.06697461	-0.11463884	-0.09465916	0.03990895	-0.02054019
1.03618399	-0.10042787	0.0668316	-0.11443229	-0.09394017	0.03980463	-0.02045232
1.03653135	-0.10080828	0.06554131	-0.11381354	-0.09291099	0.0390524	-0.02020696
1.03656609	-0.10064209	0.06562539	-0.11376871	-0.09260358	0.03908353	-0.02018533
1.0366184	-0.10042508	0.06572043	-0.11369767	-0.09217401	0.03911946	-0.02015207
1.03687997	-0.10077646	0.06471516	-0.11323511	-0.09145573	0.03856091	-0.01996529
1.03695672	-0.10071288	0.06457788	-0.11310793	-0.09107751	0.03846502	-0.01991172
1.0373405	-0.10075726	0.06355837	-0.11245105	-0.08954081	0.03785613	-0.01963764
1.037397	-0.10079085	0.0633669	-0.11234601	-0.08934098	0.03773982	-0.01959552
1.03750338	-0.10088545	0.06295156	-0.11213391	-0.08899613	0.03748596	-0.01951346
1.03803528	-0.10091799	0.06155743	-0.11121222	-0.08681189	0.0366552	-0.01912334
1.03814175	-0.10097446	0.0612078	-0.11102352	-0.08642059	0.03643171	-0.01904351
1.03842234	-0.10102769	0.06043184	-0.11049215	-0.08530065	0.03603416	-0.01882641
1.03885209	-0.10116553	0.05909459	-0.10975703	-0.08360705	0.03511278	-0.01850272
1.03889506	-0.10123468	0.05894762	-0.10965275	-0.08350024	0.03510686	-0.01846518
1.03893804	-0.10125445	0.05883467	-0.10955584	-0.08334209	0.03509233	-0.01842877
1.03915291	-0.10112644	0.05833457	-0.1091923	-0.08229101	0.03469089	-0.01826526
1.03926035	-0.10123576	0.05795689	-0.10897298	-0.08194585	0.03452457	-0.01817701
1.03979753	-0.10130501	0.05645292	-0.10798859	-0.07970413	0.03363596	-0.01774971
1.03983643	-0.10126647	0.05634746	-0.10791097	-0.07949779	0.03354013	-0.01771732
1.03988634	-0.10126967	0.05618595	-0.10781838	-0.0792843	0.03341954	-0.01767696
1.03997218	-0.10139076	0.05586299	-0.10767026	-0.07903077	0.03324432	-0.01760945
1.04040138	-0.10149687	0.05466835	-0.10685478	-0.07727686	0.03264254	-0.01725648
1.04062216	-0.10131424	0.05386186	-0.106437	-0.07611278	0.03175467	-0.01707161
1.04158745	-0.102535	0.05137969	-0.10460008	-0.07312645	0.03178807	-0.01626073
1.04180835	-0.10168913	0.05019665	-0.10415539	-0.07124082	0.02960382	-0.01606026
1.04182219	-0.10198818	0.05020329	-0.10413596	-0.07148954	0.03043087	-0.01605087
1.04183603	-0.10165582	0.05041438	-0.10409791	-0.07109914	0.03048072	-0.01603733
1.04185436	-0.10120491	0.05053932	-0.1040478	-0.07056244	0.03028156	-0.01601827
1.0418849	-0.10246061	0.0498544	-0.10402386	-0.07168648	0.03052971	-0.01599795
1.04203761	-0.10013188	0.0503778	-0.10364718	-0.06866373	0.0294809	-0.01585057
1.04280116	-0.10197912	0.04739602	-0.102203	-0.06707778	0.02872303	-0.01518175
1.04282843	-0.10193313	0.04728726	-0.10214574	-0.06690632	0.02858241	-0.01515694
1.04287355	-0.1019211	0.04711015	-0.1020495	-0.06668969	0.02842433	-0.01511555
1.0430037	-0.10187708	0.04683469	-0.10176572	-0.06606767	0.02835057	-0.01499374
1.04347975	-0.10205171	0.04520717	-0.10083922	-0.06405484	0.02725429	-0.0145632
1.04405298	-0.10219674	0.04341881	-0.09964162	-0.06158243	0.02626386	-0.01402531
1.04413552	-0.10218858	0.0431803	-0.09947881	-0.06119085	0.02610637	-0.01394858
1.04430268	-0.10216009	0.04271274	-0.09914623	-0.06038574	0.02580397	-0.01379226
1.04470045	-0.10222	0.0414663	-0.09831192	-0.05860743	0.02506511	-0.0134121
1.04556296	-0.10257835	0.03853028	-0.09651576	-0.05492972	0.02329593	-0.01257761
1.04571573	-0.10236168	0.03829637	-0.09619574	-0.05399707	0.02315371	-0.01242743
1.04634505	-0.10277451	0.03593861	-0.09484521	-0.05143981	0.0217244	-0.01180165
1.04637694	-0.10257607	0.03604553	-0.09477962	-0.05109174	0.02178397	-0.01176973
1.04641895	-0.10239736	0.03610508	-0.09469272	-0.05071508	0.02181827	-0.01172771
1.04657452	-0.10285957	0.03518287	-0.09435843	-0.05043463	0.02129281	-0.01157189
1.04718234	-0.10248503	0.03368628	-0.09305226	-0.04716637	0.0203598	-0.01095553
1.04775223	-0.10289898	0.03149612	-0.09180675	-0.04484723	0.0190403	-0.01036954
1.04822219	-0.1028691	0.0301029	-0.09078222	-0.04255068	0.01822324	-0.00988152
1.04848674	-0.10291464	0.02914962	-0.09017851	-0.04132967	0.01759564	-0.00960212
1.04980945	-0.10324659	0.02482066	-0.08726601	-0.03520049	0.01509408	-0.00819865
1.04984067	-0.10324424	0.02465224	-0.08718047	-0.0350547	0.01494312	-0.0081633
1.0499118	-0.10320916	0.02436803	-0.0870004	-0.03468404	0.01470584	-0.00808437
1.05005777	-0.10310178	0.02414449	-0.08669941	-0.03384639	0.01465644	-0.00792985
1.05078764	-0.10340128	0.0213771	-0.08501392	-0.03057715	0.01289428	-0.00713218
1.05121865	-0.10337416	0.02012356	-0.08405109	-0.02841362	0.01220155	-0.0066613
1.05202601	-0.10352591	0.01729977	-0.08218094	-0.02458007	0.0104446	-0.0057656
1.05300139	-0.10368363	0.01401478	-0.07992551	-0.01988895	0.00848292	-0.00467424
1.05344303	-0.10375516	0.0124975	-0.07889246	-0.01776224	0.00756148	-0.00417577
1.05486514	-0.10393695	0.0076504	-0.07554966	-0.01084286	0.0046186	-0.00255895
1.05514364	-0.10396147	0.00671075	-0.07489127	-0.00947401	0.00404981	-0.00224036
1.05653616	-0.10420705	0.00187429	-0.07157961	-0.00275621	0.00113319	-0.00064181
1.05680575	-0.10414196	0.00104947	-0.07094074	-0.00133616	0.00062578	-0.0003313
1.05815371	-0.10458862	-0.00386224	-0.06770348	0.0049351	-0.00231452	0.00122116
1.05839724	-0.104128	-0.00418497	-0.06714082	0.00664129	-0.00253657	0.00150299
1.05961489	-0.10493601	-0.00908526	-0.06418898	0.01185318	-0.00548242	0.00290231
1.05963228	-0.10477536	-0.0089751	-0.06415445	0.01211071	-0.00542594	0.0029227
1.05969681	-0.10438839	-0.00877896	-0.06401613	0.01284177	-0.0053248	0.00299769
1.05982624	-0.10474865	-0.00955832	-0.06368572	0.013093	-0.00574291	0.00314486
1.06047339	-0.10439545	-0.01136447	-0.06215662	0.01669289	-0.00690345	0.00388763
1.0611962	-0.10475802	-0.0140898	-0.06039553	0.01985225	-0.00846999	0.00470961
1.06219208	-0.10490636	-0.01756685	-0.05802074	0.02462309	-0.01062647	0.00583763
1.06236115	-0.1046908	-0.01787384	-0.05760734	0.02564052	-0.01077276	0.00602694
1.06320651	-0.10515808	-0.02118118	-0.05559414	0.02931841	-0.0128241	0.0069733
1.06324099	-0.1049479	-0.02105891	-0.05550509	0.02967531	-0.01272272	0.00701089
1.06329571	-0.10468315	-0.02093473	-0.05536631	0.03018001	-0.01260642	0.00707081
1.06356928	-0.10521194	-0.0224647	-0.0547349	0.03104013	-0.01364594	0.00737666
1.06447691	-0.10496321	-0.02499955	-0.05255921	0.03560909	-0.01497638	0.00837292
1.06450486	-0.1049105	-0.0251288	-0.05249336	0.03580039	-0.01514738	0.00840352
1.06454864	-0.10485964	-0.02532695	-0.05239025	0.03606723	-0.01537569	0.00845144
1.06476753	-0.10523369	-0.02616941	-0.05187346	0.0367416	-0.01562984	0.00869011
1.06526316	-0.10468042	-0.02757733	-0.05069784	0.03966233	-0.01684361	0.00922646
1.06643008	-0.105319	-0.03171935	-0.04794387	0.0445143	-0.01903614	0.01046892
1.0664599	-0.10518918	-0.03172912	-0.04787612	0.04479162	-0.01909385	0.01050084
1.06655161	-0.1049597	-0.03187289	-0.04766521	0.04546525	-0.01927345	0.01059827
1.06675628	-0.10532504	-0.0327881	-0.04717962	0.04603681	-0.01969259	0.0108115
1.06718605	-0.10497006	-0.033927	-0.04617996	0.04841003	-0.0205135	0.01126014
1.06843777	-0.10527662	-0.0381426	-0.04327095	0.0538579	-0.02295127	0.01253806
1.0688195	-0.10519411	-0.03931119	-0.04238971	0.05566979	-0.02369691	0.01291932
1.07005508	-0.10531037	-0.04324894	-0.03956863	0.06112517	-0.02600485	0.01413111
1.07025342	-0.1052977	-0.04390125	-0.03911143	0.06198755	-0.02643142	0.01431848
1.07087185	-0.10529503	-0.04575316	-0.03772446	0.0647641	-0.02749369	0.0149089
1.07090545	-0.10528771	-0.04586842	-0.03764553	0.06490411	-0.02757617	0.01493906
1.07095721	-0.10528811	-0.04605483	-0.03752432	0.0651094	-0.02770594	0.01498559
1.07121602	-0.1052572	-0.04682018	-0.03694639	0.06628731	-0.02816891	0.01522836
1.07161261	-0.10561701	-0.04835989	-0.03605283	0.06762284	-0.0290282	0.01559169
1.072077	-0.10484461	-0.04911613	-0.035027	0.0704326	-0.02962856	0.01601721
1.07223147	-0.10566885	-0.05027942	-0.0346754	0.07022787	-0.03014849	0.01615253
1.0723087	-0.10512354	-0.05005742	-0.03451675	0.07116433	-0.030144	0.01622725
1.07234731	-0.10550051	-0.05051092	-0.03442461	0.07092009	-0.03035005	0.01625877
1.07237497	-0.10532907	-0.05045767	-0.03435797	0.07118165	-0.02988572	0.01628081
1.07240263	-0.10518197	-0.05037642	-0.03430209	0.07147169	-0.02983111	0.01630793
1.07244179	-0.10560134	-0.05082311	-0.03422063	0.07124549	-0.03000019	0.01634547
1.07250477	-0.10499589	-0.05064462	-0.03406765	0.07205132	-0.03012947	0.01639461
1.07281965	-0.10590291	-0.05209295	-0.03339835	0.0725991	-0.03058272	0.01668528
1.07369629	-0.10537354	-0.05449109	-0.0314648	0.07672318	-0.03229616	0.01743508
1.07383735	-0.10515341	-0.05467349	-0.03116312	0.0775493	-0.0323982	0.01755693
1.07443345	-0.10566873	-0.0568964	-0.02987207	0.07947366	-0.0336361	0.0180541
1.07446282	-0.10536658	-0.05671381	-0.02980993	0.07989961	-0.03357046	0.01807874
1.07450046	-0.10506568	-0.05655757	-0.02973006	0.08035801	-0.03352118	0.01811017
1.07468866	-0.10570573	-0.05769324	-0.02932553	0.08048615	-0.0341179	0.01826483
1.07513207	-0.10493547	-0.05827644	-0.02837732	0.0830363	-0.03453306	0.01862278
1.07572614	-0.1054488	-0.06052806	-0.02712411	0.08494975	-0.03587724	0.01909871
1.07580614	-0.10527044	-0.06055987	-0.02695218	0.08541985	-0.03587102	0.01915875
1.07588615	-0.10519099	-0.06070362	-0.02678157	0.08580028	-0.03594523	0.01921949
1.07608159	-0.10544658	-0.06153003	-0.02637628	0.08636116	-0.03644683	0.0193752
1.07645029	-0.10493085	-0.06216757	-0.02559381	0.08823691	-0.03691303	0.01964802
1.07713821	-0.10556224	-0.06458253	-0.02418009	0.09038184	-0.03816841	0.02017296
1.07717757	-0.1052806	-0.06453559	-0.02409036	0.0907478	-0.03826058	0.02019461
